seed,num_classes,combo_idx,class_list,subset_pct,num_samples,samples_per_class,epochs_trained,training_time,accuracy,balanced_accuracy,f1_macro,f1_weighted,precision_macro,recall_macro,auroc_macro,auprc_macro,mcc,cohens_kappa,log_loss
99719928,3,2,"[1, 4, 7]",100,18000,6000,16,13.7,0.9977,0.9977,0.9977,0.9977,0.9977,0.9977,1.0,1.0,0.9965,0.9965,0.0052
99719928,3,3,"[1, 5, 9]",10,1800,600,15,1.28,0.9927,0.9927,0.9927,0.9927,0.9927,0.9927,0.9995,0.9991,0.989,0.989,0.0274
99719928,3,3,"[1, 5, 9]",20,3600,1200,23,3.83,0.9927,0.9927,0.9927,0.9927,0.9927,0.9927,0.9995,0.9989,0.989,0.989,0.0372
99719928,3,3,"[1, 5, 9]",30,5400,1800,15,3.74,0.993,0.993,0.993,0.993,0.9931,0.993,0.9996,0.999,0.9895,0.9895,0.0284
99719928,3,3,"[1, 5, 9]",40,7200,2400,14,4.76,0.9957,0.9957,0.9957,0.9957,0.9957,0.9957,0.9998,0.9996,0.9935,0.9935,0.0206
99719928,3,3,"[1, 5, 9]",50,9000,3000,17,7.04,0.996,0.996,0.996,0.996,0.996,0.996,0.9997,0.9995,0.994,0.994,0.0232
99719928,3,3,"[1, 5, 9]",60,10800,3600,27,13.07,0.995,0.995,0.995,0.995,0.995,0.995,0.9999,0.9998,0.9925,0.9925,0.0211
99719928,3,3,"[1, 5, 9]",70,12600,4200,19,10.91,0.9967,0.9967,0.9967,0.9967,0.9967,0.9967,0.9997,0.9995,0.995,0.995,0.0176
99719928,3,3,"[1, 5, 9]",80,14400,4800,24,15.22,0.997,0.997,0.997,0.997,0.997,0.997,0.9997,0.9992,0.9955,0.9955,0.0216
99719928,3,3,"[1, 5, 9]",90,16200,5400,31,22.07,0.9947,0.9947,0.9947,0.9947,0.9947,0.9947,0.9996,0.9989,0.992,0.992,0.026
99719928,3,3,"[1, 5, 9]",100,18000,6000,39,30.83,0.997,0.997,0.997,0.997,0.997,0.997,0.9998,0.9995,0.9955,0.9955,0.0213
99719928,3,4,"[3, 7, 8]",10,1800,600,18,1.45,0.9927,0.9927,0.9927,0.9927,0.9927,0.9927,0.9992,0.9986,0.989,0.989,0.0357
99719928,3,4,"[3, 7, 8]",20,3600,1200,25,4.05,0.995,0.995,0.995,0.995,0.995,0.995,0.9998,0.9996,0.9925,0.9925,0.0253
99719928,3,4,"[3, 7, 8]",30,5400,1800,32,7.41,0.996,0.996,0.996,0.996,0.996,0.996,0.9998,0.9996,0.994,0.994,0.0237
99719928,3,4,"[3, 7, 8]",40,7200,2400,18,5.68,0.996,0.996,0.996,0.996,0.996,0.996,0.9999,0.9998,0.994,0.994,0.02
99719928,3,4,"[3, 7, 8]",50,9000,3000,17,6.63,0.9923,0.9923,0.9923,0.9923,0.9924,0.9923,0.9998,0.9997,0.9885,0.9885,0.0229
99719928,3,4,"[3, 7, 8]",60,10800,3600,28,12.77,0.996,0.996,0.996,0.996,0.996,0.996,1.0,0.9999,0.994,0.994,0.018
99719928,3,4,"[3, 7, 8]",70,12600,4200,18,10.43,0.9953,0.9953,0.9953,0.9953,0.9953,0.9953,0.9999,0.9998,0.993,0.993,0.0141
99719928,3,4,"[3, 7, 8]",80,14400,4800,23,15.1,0.996,0.996,0.996,0.996,0.996,0.996,0.9998,0.9997,0.994,0.994,0.0195
99719928,3,4,"[3, 7, 8]",90,16200,5400,16,11.78,0.995,0.995,0.995,0.995,0.995,0.995,0.9999,0.9998,0.9925,0.9925,0.019
99719928,3,4,"[3, 7, 8]",100,18000,6000,20,15.83,0.9967,0.9967,0.9967,0.9967,0.9967,0.9967,1.0,1.0,0.995,0.995,0.0103
99719928,4,0,"[0, 1, 2, 4]",10,2400,600,18,1.88,0.9123,0.9123,0.9125,0.9125,0.9156,0.9123,0.9879,0.9663,0.884,0.883,0.268
99719928,4,0,"[0, 1, 2, 4]",20,4800,1200,15,3.2,0.9297,0.9298,0.93,0.93,0.9304,0.9298,0.9912,0.9759,0.9064,0.9063,0.1924
99719928,4,0,"[0, 1, 2, 4]",30,7200,1800,18,5.7,0.9423,0.9423,0.9422,0.9422,0.9422,0.9423,0.9937,0.9831,0.923,0.923,0.1672
99719928,4,0,"[0, 1, 2, 4]",40,9600,2400,17,7.3,0.9457,0.9457,0.9456,0.9456,0.9456,0.9457,0.9942,0.9844,0.9277,0.9277,0.1619
99719928,4,0,"[0, 1, 2, 4]",50,12000,3000,17,8.95,0.945,0.945,0.9449,0.9449,0.9461,0.945,0.9945,0.9851,0.9271,0.9267,0.1548
99719928,4,0,"[0, 1, 2, 4]",60,14400,3600,16,10.01,0.9523,0.9523,0.9522,0.9522,0.9523,0.9523,0.9956,0.9878,0.9364,0.9363,0.1331
99719928,4,0,"[0, 1, 2, 4]",70,16800,4200,17,12.3,0.9525,0.9525,0.9526,0.9526,0.9527,0.9525,0.9955,0.9877,0.9367,0.9367,0.1392
99719928,4,0,"[0, 1, 2, 4]",80,19200,4800,16,13.26,0.95,0.95,0.95,0.95,0.9501,0.95,0.9951,0.9868,0.9334,0.9333,0.1411
99719928,4,0,"[0, 1, 2, 4]",90,21600,5400,16,14.99,0.9493,0.9493,0.9494,0.9494,0.9498,0.9493,0.9951,0.9871,0.9324,0.9323,0.1389
99719928,4,0,"[0, 1, 2, 4]",100,24000,6000,17,17.66,0.9573,0.9572,0.9571,0.9571,0.9577,0.9572,0.9956,0.9885,0.9432,0.943,0.1303
99719928,4,1,"[1, 4, 5, 8]",10,2400,600,14,1.44,0.9858,0.9857,0.9858,0.9858,0.9859,0.9857,0.9995,0.9986,0.981,0.981,0.0531
99719928,4,1,"[1, 4, 5, 8]",20,4800,1200,20,4.22,0.9905,0.9905,0.9905,0.9905,0.9906,0.9905,0.9997,0.9993,0.9874,0.9873,0.0451
99719928,4,1,"[1, 4, 5, 8]",30,7200,1800,16,5.09,0.9925,0.9925,0.9925,0.9925,0.9925,0.9925,0.9998,0.9996,0.99,0.99,0.0262
99719928,4,1,"[1, 4, 5, 8]",40,9600,2400,11,4.49,0.9888,0.9887,0.9888,0.9888,0.9888,0.9887,0.9996,0.9989,0.985,0.985,0.0371
99719928,4,1,"[1, 4, 5, 8]",50,12000,3000,21,10.67,0.9932,0.9932,0.9932,0.9932,0.9933,0.9932,0.9999,0.9998,0.991,0.991,0.019
99719928,4,1,"[1, 4, 5, 8]",60,14400,3600,30,18.68,0.9925,0.9925,0.9925,0.9925,0.9925,0.9925,0.9999,0.9998,0.99,0.99,0.0233
99719928,4,1,"[1, 4, 5, 8]",70,16800,4200,18,12.97,0.9948,0.9948,0.9947,0.9947,0.9948,0.9948,0.9999,0.9998,0.993,0.993,0.0197
99719928,4,1,"[1, 4, 5, 8]",80,19200,4800,18,14.69,0.9945,0.9945,0.9945,0.9945,0.9945,0.9945,0.9999,0.9998,0.9927,0.9927,0.0199
99719928,4,1,"[1, 4, 5, 8]",90,21600,5400,18,16.59,0.9955,0.9955,0.9955,0.9955,0.9955,0.9955,0.9999,0.9998,0.994,0.994,0.0157
99719928,4,1,"[1, 4, 5, 8]",100,24000,6000,25,26.24,0.9952,0.9952,0.9952,0.9952,0.9952,0.9952,1.0,0.9999,0.9937,0.9937,0.0157
99719928,4,2,"[1, 4, 5, 9]",10,2400,600,11,1.14,0.98,0.98,0.98,0.98,0.9804,0.98,0.9992,0.9977,0.9734,0.9733,0.0631
99719928,4,2,"[1, 4, 5, 9]",20,4800,1200,42,8.65,0.993,0.993,0.993,0.993,0.993,0.993,0.9997,0.9992,0.9907,0.9907,0.0285
99719928,4,2,"[1, 4, 5, 9]",30,7200,1800,26,8.02,0.9945,0.9945,0.9945,0.9945,0.9945,0.9945,0.9998,0.9995,0.9927,0.9927,0.0239
99719928,4,2,"[1, 4, 5, 9]",40,9600,2400,22,9.04,0.9952,0.9952,0.9952,0.9952,0.9953,0.9952,0.9998,0.9994,0.9937,0.9937,0.0203
99719928,4,2,"[1, 4, 5, 9]",50,12000,3000,16,8.34,0.9958,0.9958,0.9957,0.9957,0.9958,0.9958,0.9998,0.9994,0.9943,0.9943,0.0238
99719928,4,2,"[1, 4, 5, 9]",60,14400,3600,19,11.81,0.994,0.994,0.994,0.994,0.994,0.994,0.9997,0.9992,0.992,0.992,0.0233
99719928,4,2,"[1, 4, 5, 9]",70,16800,4200,26,20.15,0.996,0.996,0.996,0.996,0.996,0.996,1.0,0.9999,0.9947,0.9947,0.0172
99719928,4,2,"[1, 4, 5, 9]",80,19200,4800,14,11.59,0.995,0.995,0.995,0.995,0.995,0.995,0.9999,0.9997,0.9933,0.9933,0.0177
99719928,4,2,"[1, 4, 5, 9]",90,21600,5400,14,13.27,0.9955,0.9955,0.9955,0.9955,0.9955,0.9955,0.9999,0.9996,0.994,0.994,0.0177
99719928,4,2,"[1, 4, 5, 9]",100,24000,6000,28,29.2,0.9962,0.9963,0.9962,0.9962,0.9963,0.9963,0.9999,0.9997,0.995,0.995,0.0185
99719928,4,3,"[1, 5, 6, 9]",10,2400,600,12,1.27,0.9798,0.9798,0.9798,0.9798,0.9799,0.9798,0.9992,0.9979,0.9731,0.973,0.062
99719928,4,3,"[1, 5, 6, 9]",20,4800,1200,30,6.29,0.9915,0.9915,0.9915,0.9915,0.9915,0.9915,0.9997,0.9991,0.9887,0.9887,0.0399
99719928,4,3,"[1, 5, 6, 9]",30,7200,1800,21,6.64,0.9905,0.9905,0.9905,0.9905,0.9905,0.9905,0.9997,0.9991,0.9873,0.9873,0.0366
99719928,4,3,"[1, 5, 6, 9]",40,9600,2400,21,8.61,0.9935,0.9935,0.9935,0.9935,0.9935,0.9935,0.9998,0.9994,0.9913,0.9913,0.0269
99719928,4,3,"[1, 5, 6, 9]",50,12000,3000,12,6.2,0.9882,0.9882,0.9882,0.9882,0.9884,0.9882,0.9998,0.9995,0.9844,0.9843,0.033
99719928,4,3,"[1, 5, 6, 9]",60,14400,3600,17,10.48,0.9932,0.9932,0.9933,0.9933,0.9933,0.9932,0.9999,0.9997,0.991,0.991,0.0252
99719928,4,3,"[1, 5, 6, 9]",70,16800,4200,27,19.33,0.993,0.993,0.993,0.993,0.993,0.993,0.9998,0.9995,0.9907,0.9907,0.028
99719928,4,3,"[1, 5, 6, 9]",80,19200,4800,16,13.36,0.9928,0.9928,0.9927,0.9927,0.9928,0.9928,0.9998,0.9996,0.9903,0.9903,0.0258
99719928,4,3,"[1, 5, 6, 9]",90,21600,5400,20,18.87,0.987,0.987,0.987,0.987,0.9873,0.987,0.9999,0.9996,0.9828,0.9827,0.0493
99719928,4,3,"[1, 5, 6, 9]",100,24000,6000,15,15.55,0.9932,0.9932,0.9933,0.9933,0.9933,0.9932,0.9999,0.9998,0.991,0.991,0.0215
99719928,4,4,"[1, 5, 7, 9]",10,2400,600,15,1.58,0.963,0.963,0.963,0.963,0.9645,0.963,0.9973,0.9926,0.9511,0.9507,0.1198
99719928,4,4,"[1, 5, 7, 9]",20,4800,1200,16,3.37,0.9715,0.9715,0.9715,0.9715,0.9717,0.9715,0.998,0.9947,0.9621,0.962,0.0861
99719928,4,4,"[1, 5, 7, 9]",30,7200,1800,13,4.08,0.9688,0.9688,0.9687,0.9687,0.9688,0.9688,0.998,0.9947,0.9584,0.9583,0.0866
99719928,4,4,"[1, 5, 7, 9]",40,9600,2400,20,8.04,0.977,0.977,0.977,0.977,0.9771,0.977,0.9988,0.9965,0.9693,0.9693,0.0706
99719928,4,4,"[1, 5, 7, 9]",50,12000,3000,23,11.93,0.979,0.979,0.979,0.979,0.979,0.979,0.9989,0.9969,0.972,0.972,0.0686
99719928,4,4,"[1, 5, 7, 9]",60,14400,3600,18,11.44,0.9795,0.9795,0.9795,0.9795,0.9795,0.9795,0.9989,0.9971,0.9727,0.9727,0.0628
99719928,4,4,"[1, 5, 7, 9]",70,16800,4200,14,9.79,0.978,0.978,0.978,0.978,0.9781,0.978,0.9989,0.997,0.9707,0.9707,0.0622
99719928,4,4,"[1, 5, 7, 9]",80,19200,4800,15,11.94,0.9795,0.9795,0.9795,0.9795,0.98,0.9795,0.9992,0.9976,0.9728,0.9727,0.065
99719928,4,4,"[1, 5, 7, 9]",90,21600,5400,17,15.16,0.9815,0.9815,0.9815,0.9815,0.9816,0.9815,0.9993,0.9979,0.9753,0.9753,0.0607
99719928,4,4,"[1, 5, 7, 9]",100,24000,6000,18,18.39,0.9815,0.9815,0.9815,0.9815,0.9815,0.9815,0.9994,0.9982,0.9753,0.9753,0.0481
99719928,5,0,"[0, 1, 2, 3, 8]",10,3000,600,21,2.8,0.9538,0.9538,0.9538,0.9538,0.9541,0.9538,0.9955,0.9857,0.9423,0.9423,0.2199
99719928,5,0,"[0, 1, 2, 3, 8]",20,6000,1200,17,4.51,0.9552,0.9552,0.9554,0.9554,0.956,0.9552,0.9959,0.9871,0.9441,0.944,0.1652
99719928,5,0,"[0, 1, 2, 3, 8]",30,9000,1800,15,5.95,0.9632,0.9632,0.9632,0.9632,0.9633,0.9632,0.9969,0.9896,0.954,0.954,0.1277
99719928,5,0,"[0, 1, 2, 3, 8]",40,12000,2400,13,6.51,0.954,0.954,0.9542,0.9542,0.9546,0.954,0.9968,0.9894,0.9426,0.9425,0.1352
99719928,5,0,"[0, 1, 2, 3, 8]",50,15000,3000,14,9.16,0.9634,0.9634,0.9634,0.9634,0.9636,0.9634,0.9972,0.9905,0.9543,0.9543,0.1196
99719928,5,0,"[0, 1, 2, 3, 8]",60,18000,3600,18,13.55,0.9696,0.9696,0.9696,0.9696,0.9697,0.9696,0.9978,0.9922,0.962,0.962,0.1089
99719928,5,0,"[0, 1, 2, 3, 8]",70,21000,4200,19,17.25,0.9658,0.9658,0.9659,0.9659,0.966,0.9658,0.9974,0.9909,0.9573,0.9573,0.1231
99719928,5,0,"[0, 1, 2, 3, 8]",80,24000,4800,17,17.51,0.9662,0.9662,0.9662,0.9662,0.9664,0.9662,0.9977,0.992,0.9578,0.9577,0.1089
99719928,5,0,"[0, 1, 2, 3, 8]",90,27000,5400,17,20.48,0.9678,0.9678,0.9679,0.9679,0.9682,0.9678,0.9978,0.9921,0.9598,0.9597,0.1096
99719928,5,0,"[0, 1, 2, 3, 8]",100,30000,6000,14,20.05,0.968,0.968,0.968,0.968,0.9682,0.968,0.998,0.9931,0.9601,0.96,0.1042
99719928,5,1,"[0, 1, 2, 6, 8]",10,3000,600,17,2.6,0.8684,0.8684,0.8648,0.8648,0.8677,0.8684,0.9791,0.9354,0.837,0.8355,0.3773
99719928,5,1,"[0, 1, 2, 6, 8]",20,6000,1200,17,4.95,0.896,0.896,0.8944,0.8944,0.8971,0.896,0.9859,0.9534,0.8711,0.87,0.2821
99719928,5,1,"[0, 1, 2, 6, 8]",30,9000,1800,13,5.32,0.894,0.894,0.8943,0.8943,0.8949,0.894,0.9856,0.9514,0.8676,0.8675,0.2707
99719928,5,1,"[0, 1, 2, 6, 8]",40,12000,2400,20,11.06,0.91,0.91,0.9102,0.9102,0.9108,0.91,0.9885,0.9612,0.8876,0.8875,0.2577
99719928,5,1,"[0, 1, 2, 6, 8]",50,15000,3000,15,10.21,0.906,0.906,0.9056,0.9056,0.9071,0.906,0.9887,0.9619,0.883,0.8825,0.2393
99719928,5,1,"[0, 1, 2, 6, 8]",60,18000,3600,15,12.23,0.9102,0.9102,0.9113,0.9113,0.9154,0.9102,0.9896,0.9645,0.8886,0.8878,0.2371
99719928,5,1,"[0, 1, 2, 6, 8]",70,21000,4200,17,16.07,0.915,0.915,0.9139,0.9139,0.9153,0.915,0.9907,0.9679,0.8944,0.8938,0.2272
99719928,5,1,"[0, 1, 2, 6, 8]",80,24000,4800,14,16.86,0.9144,0.9144,0.9149,0.9149,0.9168,0.9144,0.9905,0.9674,0.8934,0.893,0.22
99719928,5,1,"[0, 1, 2, 6, 8]",90,27000,5400,17,22.91,0.9188,0.9188,0.9186,0.9186,0.9186,0.9188,0.9911,0.9695,0.8986,0.8985,0.2092
99719928,5,1,"[0, 1, 2, 6, 8]",100,30000,6000,14,21.12,0.9184,0.9184,0.9177,0.9177,0.92,0.9184,0.991,0.9695,0.8988,0.898,0.2123
99719928,5,2,"[0, 1, 3, 5, 7]",10,3000,600,19,2.92,0.963,0.963,0.9631,0.9631,0.9641,0.963,0.998,0.9923,0.954,0.9537,0.1323
99719928,5,2,"[0, 1, 3, 5, 7]",20,6000,1200,14,4.14,0.9688,0.9688,0.9689,0.9689,0.9693,0.9688,0.9985,0.994,0.9611,0.961,0.0927
99719928,5,2,"[0, 1, 3, 5, 7]",30,9000,1800,16,7.09,0.9708,0.9708,0.9708,0.9708,0.9709,0.9708,0.9987,0.9949,0.9635,0.9635,0.0892
99719928,5,2,"[0, 1, 3, 5, 7]",40,12000,2400,16,9.38,0.9756,0.9756,0.9756,0.9756,0.9757,0.9756,0.9991,0.9965,0.9695,0.9695,0.0718
99719928,5,2,"[0, 1, 3, 5, 7]",50,15000,3000,15,10.66,0.9766,0.9766,0.9766,0.9766,0.9767,0.9766,0.9991,0.9965,0.9708,0.9708,0.0708
99719928,5,2,"[0, 1, 3, 5, 7]",60,18000,3600,15,12.47,0.9764,0.9764,0.9765,0.9765,0.9767,0.9764,0.9991,0.9965,0.9705,0.9705,0.0721
99719928,5,2,"[0, 1, 3, 5, 7]",70,21000,4200,13,12.82,0.9772,0.9772,0.9772,0.9772,0.9772,0.9772,0.9988,0.9953,0.9715,0.9715,0.0721
99719928,5,2,"[0, 1, 3, 5, 7]",80,24000,4800,24,26.59,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9991,0.9964,0.9745,0.9745,0.0765
99719928,5,2,"[0, 1, 3, 5, 7]",90,27000,5400,21,25.47,0.9802,0.9802,0.9802,0.9802,0.9804,0.9802,0.9992,0.997,0.9753,0.9752,0.0775
99719928,5,2,"[0, 1, 3, 5, 7]",100,30000,6000,15,20.18,0.981,0.981,0.981,0.981,0.9811,0.981,0.9993,0.997,0.9763,0.9762,0.0626
99719928,5,3,"[1, 2, 3, 5, 7]",10,3000,600,16,2.18,0.9674,0.9674,0.9675,0.9675,0.9685,0.9674,0.9987,0.995,0.9595,0.9593,0.1023
99719928,5,3,"[1, 2, 3, 5, 7]",20,6000,1200,19,5.07,0.9764,0.9764,0.9764,0.9764,0.9766,0.9764,0.9991,0.9965,0.9705,0.9705,0.0846
99719928,5,3,"[1, 2, 3, 5, 7]",30,9000,1800,14,5.41,0.9762,0.9762,0.9762,0.9762,0.9763,0.9762,0.9992,0.9969,0.9703,0.9703,0.0687
99719928,5,3,"[1, 2, 3, 5, 7]",40,12000,2400,16,8.54,0.9816,0.9816,0.9816,0.9816,0.9818,0.9816,0.9994,0.9978,0.977,0.977,0.0575
99719928,5,3,"[1, 2, 3, 5, 7]",50,15000,3000,17,11.0,0.9816,0.9816,0.9816,0.9816,0.9819,0.9816,0.9995,0.998,0.9771,0.977,0.0715
99719928,5,3,"[1, 2, 3, 5, 7]",60,18000,3600,23,18.07,0.9848,0.9848,0.9848,0.9848,0.9848,0.9848,0.9995,0.9983,0.981,0.981,0.0509
99719928,5,3,"[1, 2, 3, 5, 7]",70,21000,4200,15,13.9,0.9826,0.9826,0.9826,0.9826,0.9827,0.9826,0.9995,0.9981,0.9783,0.9782,0.0494
99719928,5,3,"[1, 2, 3, 5, 7]",80,24000,4800,17,17.8,0.9854,0.9854,0.9854,0.9854,0.9856,0.9854,0.9995,0.9981,0.9818,0.9818,0.0506
99719928,5,3,"[1, 2, 3, 5, 7]",90,27000,5400,17,19.81,0.9864,0.9864,0.9864,0.9864,0.9865,0.9864,0.9996,0.9984,0.983,0.983,0.0458
99719928,5,3,"[1, 2, 3, 5, 7]",100,30000,6000,17,21.72,0.987,0.987,0.987,0.987,0.987,0.987,0.9995,0.998,0.9838,0.9838,0.0478
99719928,5,4,"[1, 2, 3, 5, 9]",10,3000,600,19,2.48,0.9776,0.9776,0.9776,0.9776,0.9778,0.9776,0.9989,0.9961,0.972,0.972,0.0835
99719928,5,4,"[1, 2, 3, 5, 9]",20,6000,1200,25,6.63,0.9802,0.9802,0.9802,0.9802,0.9804,0.9802,0.9991,0.9967,0.9753,0.9752,0.0872
99719928,5,4,"[1, 2, 3, 5, 9]",30,9000,1800,19,7.43,0.983,0.983,0.983,0.983,0.9831,0.983,0.9994,0.9979,0.9788,0.9788,0.0628
99719928,5,4,"[1, 2, 3, 5, 9]",40,12000,2400,17,8.85,0.9844,0.9844,0.9844,0.9844,0.9847,0.9844,0.9995,0.9982,0.9806,0.9805,0.0548
99719928,5,4,"[1, 2, 3, 5, 9]",50,15000,3000,14,9.25,0.9836,0.9836,0.9836,0.9836,0.9837,0.9836,0.9995,0.9978,0.9795,0.9795,0.0515
99719928,5,4,"[1, 2, 3, 5, 9]",60,18000,3600,15,11.52,0.988,0.988,0.988,0.988,0.988,0.988,0.9996,0.9984,0.985,0.985,0.0415
99719928,5,4,"[1, 2, 3, 5, 9]",70,21000,4200,19,16.31,0.9876,0.9876,0.9876,0.9876,0.9877,0.9876,0.9996,0.9985,0.9845,0.9845,0.0461
99719928,5,4,"[1, 2, 3, 5, 9]",80,24000,4800,18,18.79,0.9876,0.9876,0.9876,0.9876,0.9877,0.9876,0.9996,0.9986,0.9845,0.9845,0.0442
99719928,5,4,"[1, 2, 3, 5, 9]",90,27000,5400,19,24.71,0.9868,0.9868,0.9868,0.9868,0.9868,0.9868,0.9996,0.9985,0.9835,0.9835,0.0419
99719928,5,4,"[1, 2, 3, 5, 9]",100,30000,6000,24,35.16,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9994,0.9979,0.982,0.982,0.0553
99719928,6,0,"[0, 1, 2, 3, 6, 9]",10,3600,600,17,2.72,0.8847,0.8847,0.8837,0.8837,0.8838,0.8847,0.9842,0.9379,0.8618,0.8616,0.3196
99719928,6,0,"[0, 1, 2, 3, 6, 9]",20,7200,1200,16,5.23,0.8957,0.8957,0.8939,0.8939,0.8953,0.8957,0.9878,0.9513,0.8754,0.8748,0.2909
99719928,6,0,"[0, 1, 2, 3, 6, 9]",30,10800,1800,17,8.35,0.9053,0.9053,0.9049,0.9049,0.9047,0.9053,0.9887,0.9552,0.8865,0.8864,0.2894
99719928,6,0,"[0, 1, 2, 3, 6, 9]",40,14400,2400,17,10.94,0.912,0.912,0.9116,0.9116,0.9117,0.912,0.9908,0.9633,0.8945,0.8944,0.244
99719928,6,0,"[0, 1, 2, 3, 6, 9]",50,18000,3000,17,13.37,0.9078,0.9078,0.9086,0.9086,0.9106,0.9078,0.9904,0.9619,0.8896,0.8894,0.2522
99719928,6,0,"[0, 1, 2, 3, 6, 9]",60,21600,3600,17,16.11,0.9085,0.9085,0.9076,0.9076,0.9095,0.9085,0.9905,0.9619,0.8908,0.8902,0.244
99719928,6,0,"[0, 1, 2, 3, 6, 9]",70,25200,4200,16,17.55,0.9127,0.9127,0.9122,0.9122,0.9119,0.9127,0.9913,0.9645,0.8952,0.8952,0.2283
99719928,6,0,"[0, 1, 2, 3, 6, 9]",80,28800,4800,14,17.53,0.9127,0.9127,0.9139,0.9139,0.9169,0.9127,0.9917,0.9665,0.8956,0.8952,0.2353
99719928,6,0,"[0, 1, 2, 3, 6, 9]",90,32400,5400,18,24.69,0.9232,0.9232,0.923,0.923,0.923,0.9232,0.9927,0.9709,0.9078,0.9078,0.2118
99719928,6,0,"[0, 1, 2, 3, 6, 9]",100,36000,6000,17,25.97,0.9208,0.9208,0.9209,0.9209,0.9211,0.9208,0.9922,0.9689,0.905,0.905,0.219
99719928,6,1,"[0, 1, 3, 4, 6, 8]",10,3600,600,19,2.92,0.8743,0.8743,0.8743,0.8743,0.8759,0.8743,0.9831,0.9322,0.8495,0.8492,0.3951
99719928,6,1,"[0, 1, 3, 4, 6, 8]",20,7200,1200,17,5.33,0.8848,0.8848,0.8838,0.8838,0.8834,0.8848,0.9862,0.9457,0.8619,0.8618,0.3303
99719928,6,1,"[0, 1, 3, 4, 6, 8]",30,10800,1800,14,6.41,0.8863,0.8863,0.8849,0.8849,0.8848,0.8863,0.9855,0.9415,0.8639,0.8636,0.3157
99719928,6,1,"[0, 1, 3, 4, 6, 8]",40,14400,2400,17,10.47,0.89,0.89,0.8877,0.8877,0.8923,0.89,0.9874,0.9496,0.8694,0.868,0.3218
99719928,6,1,"[0, 1, 3, 4, 6, 8]",50,18000,3000,16,12.08,0.9028,0.9028,0.9021,0.9021,0.9019,0.9028,0.9896,0.9578,0.8835,0.8834,0.2651
99719928,6,1,"[0, 1, 3, 4, 6, 8]",60,21600,3600,19,16.94,0.9063,0.9063,0.9053,0.9053,0.9064,0.9063,0.9903,0.9612,0.888,0.8876,0.2821
99719928,6,1,"[0, 1, 3, 4, 6, 8]",70,25200,4200,17,17.69,0.9042,0.9042,0.9043,0.9043,0.9051,0.9042,0.9904,0.9597,0.8851,0.885,0.2639
99719928,6,1,"[0, 1, 3, 4, 6, 8]",80,28800,4800,17,21.03,0.908,0.908,0.9074,0.9074,0.9079,0.908,0.9907,0.9625,0.8899,0.8896,0.2563
99719928,6,1,"[0, 1, 3, 4, 6, 8]",90,32400,5400,18,24.81,0.9153,0.9153,0.9154,0.9154,0.9159,0.9153,0.9921,0.9675,0.8985,0.8984,0.2332
99719928,6,1,"[0, 1, 3, 4, 6, 8]",100,36000,6000,18,29.22,0.913,0.913,0.9121,0.9121,0.9121,0.913,0.9915,0.9652,0.8958,0.8956,0.2424
99719928,6,2,"[0, 2, 4, 5, 7, 8]",10,3600,600,15,2.29,0.9312,0.9312,0.9315,0.9315,0.9327,0.9312,0.9941,0.974,0.9176,0.9174,0.2015
99719928,6,2,"[0, 2, 4, 5, 7, 8]",20,7200,1200,24,7.4,0.949,0.949,0.9489,0.9489,0.9489,0.949,0.9963,0.9839,0.9388,0.9388,0.2019
99719928,6,2,"[0, 2, 4, 5, 7, 8]",30,10800,1800,17,7.73,0.9508,0.9508,0.9509,0.9509,0.9512,0.9508,0.9969,0.9863,0.941,0.941,0.1538
99719928,6,2,"[0, 2, 4, 5, 7, 8]",40,14400,2400,15,9.28,0.9533,0.9533,0.9536,0.9536,0.9545,0.9533,0.9974,0.9886,0.9441,0.944,0.1353
99719928,6,2,"[0, 2, 4, 5, 7, 8]",50,18000,3000,13,10.11,0.9517,0.9517,0.9517,0.9517,0.9521,0.9517,0.9971,0.9868,0.9421,0.942,0.1318
99719928,6,2,"[0, 2, 4, 5, 7, 8]",60,21600,3600,16,14.42,0.9627,0.9627,0.9627,0.9627,0.9627,0.9627,0.998,0.991,0.9552,0.9552,0.1166
99719928,6,2,"[0, 2, 4, 5, 7, 8]",70,25200,4200,14,15.02,0.9545,0.9545,0.9545,0.9545,0.955,0.9545,0.9974,0.9889,0.9455,0.9454,0.128
99719928,6,2,"[0, 2, 4, 5, 7, 8]",80,28800,4800,15,18.75,0.96,0.96,0.9601,0.9601,0.9602,0.96,0.9977,0.9898,0.952,0.952,0.1151
99719928,6,2,"[0, 2, 4, 5, 7, 8]",90,32400,5400,23,32.11,0.962,0.962,0.962,0.962,0.962,0.962,0.9979,0.9908,0.9544,0.9544,0.1176
99719928,6,2,"[0, 2, 4, 5, 7, 8]",100,36000,6000,16,24.5,0.9598,0.9598,0.9597,0.9597,0.9599,0.9598,0.998,0.9908,0.9519,0.9518,0.107
99719928,6,3,"[1, 2, 3, 4, 6, 7]",10,3600,600,17,2.65,0.879,0.879,0.8792,0.8792,0.8816,0.879,0.9829,0.9309,0.8553,0.8548,0.3516
99719928,6,3,"[1, 2, 3, 4, 6, 7]",20,7200,1200,17,5.22,0.8915,0.8915,0.8914,0.8914,0.8933,0.8915,0.9875,0.9488,0.8702,0.8698,0.3121
